price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,age_of_house,yr_renovated_filled,has_been_renovated
689800.0,3.0,2.75,2390,9313,1.0,0,0,5,1390,1000,1942-01-01,,12575 Corliss Ave N,Seattle,WA 98133,83,0,0
430000.0,3.0,2.0,1360,5120,1.5,0,0,4,910,450,1924-01-01,,4822 48th Ave SW,Seattle,WA 98116,101,0,0
785200.0,3.0,2.25,1840,3500,1.5,0,0,5,1540,300,1910-01-01,,3110 E Jefferson St,Seattle,WA 98122,115,0,0
474900.0,3.0,2.25,1800,43647,1.0,0,0,4,1800,0,1976-01-01,1992-01-01,20337 156th Ave NE,Woodinville,WA 98072,49,1992-01-01 00:00:00,1
1070000.0,4.0,3.75,4130,12320,2.0,0,0,3,4130,0,2001-01-01,,14212 SE 92nd St,Newcastle,WA 98059,24,0,0
435000.0,3.0,1.75,2220,132858,1.0,0,0,3,1110,1110,1988-01-01,2000-01-01,13009 230th Ave SE,Issaquah,WA 98027,37,2000-01-01 00:00:00,1
941500.0,5.0,3.5,3490,9680,2.0,0,4,3,2460,1030,1980-01-01,,20122 Richmond Beach Dr NW,Shoreline,WA 98177,45,0,0
312000.0,4.0,2.5,1830,5175,2.0,0,0,3,1830,0,2003-01-01,,27369 245th Ave SE,Maple Valley,WA 98038,22,0,0
835000.0,4.0,2.75,1550,4000,1.5,0,0,3,1550,0,1930-01-01,1997-01-01,4325 NE 43rd St,Seattle,WA 98105,95,1997-01-01 00:00:00,1
713250.0,3.0,2.0,2050,9000,1.0,0,0,4,2050,0,1951-01-01,1999-01-01,2416 70th Ave SE,Mercer Island,WA 98040,74,1999-01-01 00:00:00,1
440000.0,2.0,1.0,1230,6600,1.0,0,0,3,1130,100,1906-01-01,2014-01-01,3934 S Hudson St,Seattle,WA 98118,119,2014-01-01 00:00:00,1
580135.0,4.0,2.5,3150,5886,2.0,0,0,3,3150,0,2014-01-01,,13516 164th Ave SE,Renton,WA 98059,11,0,0
575000.0,3.0,2.25,3800,33825,1.0,0,0,4,3330,470,1976-01-01,1992-01-01,24716 142nd Ave SE,Kent,WA 98042,49,1992-01-01 00:00:00,1
613000.0,3.0,2.5,1350,3068,2.0,0,0,3,1350,0,1991-01-01,,819 31st Ave,Seattle,WA 98122,34,0,0
235000.0,3.0,2.0,1530,8700,1.0,0,0,4,1530,0,1970-01-01,,2925 Morris Ave S,Renton,WA 98055,55,0,0
660000.0,3.0,2.5,2290,2798,3.0,0,0,4,2290,0,1953-01-01,1983-01-01,2402 Delmar Dr E,Seattle,WA 98102,72,1983-01-01 00:00:00,1
280000.0,2.0,1.5,1480,15641,1.0,0,0,4,1480,0,1940-01-01,2001-01-01,11405 26th Ave SW,Seattle,WA 98146,85,2001-01-01 00:00:00,1
268000.0,3.0,1.75,1970,10270,1.0,0,0,4,1970,0,1966-01-01,,3644 Manchester Way,Kent,WA 98032,59,0,0
235000.0,2.0,1.0,720,4840,1.0,0,0,4,720,0,1947-01-01,1988-01-01,5403 34th Ave SW,Seattle,WA 98126,78,1988-01-01 00:00:00,1
390000.0,3.0,2.0,1080,7236,1.0,0,0,5,1080,0,1947-01-01,,808 NE 117th St,Seattle,WA 98125,78,0,0
654950.0,4.0,2.5,2790,45902,2.0,0,0,3,2790,0,1987-01-01,2000-01-01,19218 189th Pl NE,Woodinville,WA 98077,38,2000-01-01 00:00:00,1
449500.0,5.0,2.75,2040,7488,1.0,0,0,4,1200,840,1969-01-01,,12610 NE 142nd St,Kirkland,WA 98034,56,0,0
150000.0,3.0,1.0,1320,8220,1.0,0,0,3,1320,0,1959-01-01,1989-01-01,1904 S 259th St,Des Moines,WA 98198,66,1989-01-01 00:00:00,1
440000.0,3.0,2.25,1680,57063,2.0,0,0,4,1680,0,1989-01-01,,43105 SE 149th St,North Bend,WA 98045,36,0,0
710000.0,3.0,2.0,2140,4923,1.0,0,0,4,1070,1070,1928-01-01,,8250 Ashworth Ave N,Seattle,WA 98103,97,0,0
420000.0,3.0,1.75,1660,9600,1.0,0,0,3,1380,280,1981-01-01,2013-01-01,18223 129th Pl NE,Bothell,WA 98011,44,2013-01-01 00:00:00,1
312000.0,3.0,2.25,1540,5338,1.0,0,0,5,770,770,1954-01-01,,9014 Ravenna Ave NE,Seattle,WA 98115,71,0,0
320000.0,3.0,2.0,1880,10758,1.0,0,0,5,940,940,1952-01-01,1998-01-01,14712 SE 105th Pl,Renton,WA 98059,73,1998-01-01 00:00:00,1
235000.0,3.0,1.0,1250,15603,1.0,0,0,4,1250,0,1959-01-01,,12522 SE 105th St,Renton,WA 98056,66,0,0
437000.0,5.0,2.0,2120,137565,1.5,0,0,3,2120,0,1913-01-01,1983-01-01,16633 Westside Hwy SW,Vashon,WA 98070,112,1983-01-01 00:00:00,1
545000.0,3.0,1.75,1810,3000,1.5,0,0,4,1810,0,1903-01-01,,4331 5th Ave NW,Seattle,WA 98107,122,0,0
640000.0,3.0,2.5,2370,11172,2.0,0,0,3,2370,0,1993-01-01,,12020 SE 76th St,Newcastle,WA 98056,32,0,0
432000.0,3.0,2.5,1970,4036,2.0,0,0,4,1970,0,2003-01-01,,35317 SE Ridge St,Snoqualmie,WA 98065,22,0,0
548000.0,3.0,2.5,2110,4099,2.0,0,0,3,2110,0,2001-01-01,,17041 128th Pl NE,Woodinville,WA 98072,24,0,0
830000.0,3.0,3.0,2080,10521,1.5,0,0,3,2080,0,2004-01-01,2003-01-01,8359 NE Juanita Dr,Kirkland,WA 98034,21,2003-01-01 00:00:00,1
875000.0,4.0,2.25,3720,12384,1.0,0,2,5,1860,1860,1970-01-01,,2929 200th Ave SE,Sammamish,WA 98075,55,0,0
409950.0,2.0,1.75,1370,5125,1.0,0,0,5,1370,0,1944-01-01,,929 N 88th St,Seattle,WA 98103,81,0,0
695000.0,4.0,2.5,2961,12146,2.0,0,0,3,2961,0,1998-01-01,2006-01-01,21548 SE 28th Ln,Sammamish,WA 98075,27,2006-01-01 00:00:00,1
562100.0,3.0,2.25,2090,12112,2.0,0,0,3,2090,0,1983-01-01,2009-01-01,15703 NE 113th Ct,Redmond,WA 98052,42,2009-01-01 00:00:00,1
475000.0,3.0,2.5,2600,7210,2.0,0,0,3,2600,0,1989-01-01,,5054 NE 23rd St,Renton,WA 98059,36,0,0
425000.0,3.0,2.25,1870,9000,1.0,0,0,3,1440,430,1978-01-01,,10559 NE 150th Ct,Bothell,WA 98011,47,0,0
600000.0,4.0,2.5,2620,9873,2.0,0,0,3,2620,0,1987-01-01,2000-01-01,2830 216th Ave SE,Issaquah,WA 98075,38,2000-01-01 00:00:00,1
770000.0,3.0,2.5,2430,54059,2.0,0,0,3,2430,0,1987-01-01,2000-01-01,15105 262nd Ave SE,Issaquah,WA 98027,38,2000-01-01 00:00:00,1
239000.0,3.0,1.75,1340,16480,1.0,0,0,4,1340,0,1968-01-01,,26510 134th Ave SE,Kent,WA 98042,57,0,0
295000.0,2.0,1.0,1170,10621,1.0,0,0,3,1170,0,1963-01-01,2008-01-01,507 Janet Ave NE,North Bend,WA 98045,62,2008-01-01 00:00:00,1
560000.0,3.0,1.75,2000,10182,1.0,0,0,5,1400,600,1963-01-01,,6110 123rd Ave NE,Kirkland,WA 98033,62,0,0
613000.0,5.0,2.5,2070,12000,1.0,0,0,4,1340,730,1967-01-01,,1813 177th Ave NE,Bellevue,WA 98008,58,0,0
960000.0,4.0,3.0,4590,9150,2.0,0,0,3,3490,1100,1981-01-01,2013-01-01,13003 13th Ave NW,Seattle,WA 98177,44,2013-01-01 00:00:00,1
847000.0,5.0,1.0,2550,4623,2.5,0,0,4,2550,0,1905-01-01,,805 30th Ave,Seattle,WA 98122,120,0,0
206000.0,3.0,1.0,1060,9600,1.0,0,0,4,1060,0,1962-01-01,,35014 19th Ave SW,Federal Way,WA 98023,63,0,0
253000.0,2.0,1.75,1220,5000,1.0,0,0,5,860,360,1921-01-01,,506 Wells Ave N,Renton,WA 98057,104,0,0
430000.0,4.0,2.25,1790,7203,1.0,0,0,4,1110,680,1973-01-01,,19534 34th Ave NE,Lake Forest Park,WA 98155,52,0,0
605000.0,3.0,2.0,2060,4040,1.0,0,0,4,1120,940,1947-01-01,1988-01-01,510 N 70th St,Seattle,WA 98103,78,1988-01-01 00:00:00,1
425000.0,2.0,2.5,1140,1182,3.0,0,0,3,1140,0,2007-01-01,,2017 NW 59th St,Seattle,WA 98107,18,0,0
720000.0,4.0,2.5,2870,12648,2.0,0,0,4,2870,0,1986-01-01,,24146 SE 45th Pl,Issaquah,WA 98029,39,0,0
375900.0,6.0,1.5,2550,33740,1.0,0,0,4,1750,800,1958-01-01,1972-01-01,31207 22nd Ave SW,Federal Way,WA 98023,67,1972-01-01 00:00:00,1
210000.0,3.0,1.0,1110,7962,1.0,0,0,3,1110,0,1962-01-01,2003-01-01,11048 21st Ave SW,Seattle,WA 98146,63,2003-01-01 00:00:00,1
234000.0,2.0,1.0,940,5375,1.0,0,0,4,940,0,1952-01-01,,20214 8th Ave S,Des Moines,WA 98198,73,0,0
285000.0,3.0,1.75,2880,18296,1.0,0,0,3,1580,1300,1958-01-01,2004-01-01,4071 S 128th St,Tukwila,WA 98168,67,2004-01-01 00:00:00,1
400000.0,3.0,1.5,1200,4800,1.0,0,0,4,1200,0,1962-01-01,,15226 SE 1st Pl,Bellevue,WA 98007,63,0,0
718000.0,3.0,1.0,1030,4958,1.0,0,0,5,1030,0,1952-01-01,1998-01-01,4760 47th Ave NE,Seattle,WA 98105,73,1998-01-01 00:00:00,1
174500.0,2.0,2.5,1240,2689,2.0,0,0,3,1240,0,1986-01-01,,829 S 310th Pl,Federal Way,WA 98003,39,0,0
222400.0,3.0,2.0,1200,9566,1.0,0,0,3,1200,0,1995-01-01,,124 Mt Vista Pl SW,Pacific,WA 98047,30,0,0
402500.0,3.0,3.25,2780,4002,2.0,0,0,3,2780,0,2009-01-01,,14806 279th Ln NE,Duvall,WA 98019,16,0,0
250000.0,3.0,2.25,1765,7652,2.0,0,0,3,1765,0,1996-01-01,,33015 4th Pl S,Federal Way,WA 98003,29,0,0
600000.0,4.0,2.5,1960,14242,1.0,0,1,4,1290,670,1958-01-01,1972-01-01,12048 Standring Ct SW,Burien,WA 98146,67,1972-01-01 00:00:00,1
930000.0,2.0,2.5,2680,11214,1.0,0,0,3,2680,0,2006-01-01,,24035 NE Adair Rd,Redmond,WA 98053,19,0,0
272500.0,3.0,2.0,1410,7622,1.0,0,0,4,1410,0,1983-01-01,,14608 SE 195th Pl,Renton,WA 98058,42,0,0
363990.0,4.0,2.5,2240,3712,2.0,0,0,3,2240,0,2014-01-01,,27433-27475 211th Ct SE,Maple Valley,WA 98038,11,0,0
575000.0,4.0,2.75,3120,7644,2.0,0,0,3,3120,0,2010-01-01,,9423 Ash Ave SE,Snoqualmie,WA 98065,15,0,0
400000.0,3.0,2.25,1450,4706,2.0,0,0,3,1450,0,2009-01-01,,8018 NE 183rd St,Kenmore,WA 98028,16,0,0
427874.0,3.0,3.0,2340,5002,2.0,0,0,3,2340,0,2013-01-01,1923-01-01,897 SE 11th St,North Bend,WA 98045,12,1923-01-01 00:00:00,1
309000.0,5.0,2.75,2481,4045,2.0,0,0,3,2481,0,2014-01-01,,38071 39th Ave S,Auburn,WA 98001,11,0,0
320000.0,3.0,3.25,1530,1602,2.0,0,0,3,1140,390,2013-01-01,1923-01-01,5201 23rd Ave SW,Seattle,WA 98106,12,1923-01-01 00:00:00,1
390000.0,3.0,2.25,1250,7500,1.0,0,0,5,1250,0,1942-01-01,,10111 32nd Pl SW,Seattle,WA 98146,83,0,0
299000.0,1.0,0.75,560,12120,1.0,0,0,3,560,0,1967-01-01,2011-01-01,8314 361st Ave NE,Carnation,WA 98014,58,2011-01-01 00:00:00,1
375000.0,4.0,1.75,2200,7475,1.0,0,0,5,1100,1100,1955-01-01,,6609 43rd Ave S,Seattle,WA 98118,70,0,0
240500.0,3.0,1.75,1460,10584,1.0,0,0,3,990,470,1997-01-01,,1219 S 124th St,Seattle,WA 98168,28,0,0
320000.0,3.0,1.5,1650,9380,1.0,0,0,5,1130,520,1978-01-01,,16710 133rd Pl SE,Renton,WA 98058,47,0,0
658588.0,3.0,2.25,2560,41346,2.0,0,0,3,2560,0,1986-01-01,,12923 206th Ct SE,Issaquah,WA 98027,39,0,0
270000.0,3.0,2.25,2080,4252,1.5,0,0,3,1550,530,2003-01-01,,20442 137th Ave SE,Kent,WA 98042,22,0,0
327500.0,3.0,1.0,1070,7140,1.0,0,0,3,1070,0,1989-01-01,,3510 S Holly St,Seattle,WA 98118,36,0,0
340000.0,3.0,1.75,2190,12626,2.0,0,0,4,2190,0,1978-01-01,2000-01-01,14000 SE 241st St,Kent,WA 98042,47,2000-01-01 00:00:00,1
200000.0,3.0,1.5,2060,15837,1.5,0,0,3,2060,0,1903-01-01,2005-01-01,13315 88th Ave S,Renton,WA 98057,122,2005-01-01 00:00:00,1
1025000.0,3.0,1.75,2640,8000,1.0,0,3,4,1320,1320,1960-01-01,2001-01-01,3057 70th Ave SE,Mercer Island,WA 98040,65,2001-01-01 00:00:00,1
275000.0,3.0,2.5,1720,8755,1.0,0,0,3,1000,720,1983-01-01,2009-01-01,31607 45th Pl SW,Federal Way,WA 98023,42,2009-01-01 00:00:00,1
1126000.0,5.0,3.5,3880,13885,2.0,0,3,4,2540,1340,1979-01-01,,13800 SE 43rd St,Bellevue,WA 98006,46,0,0
280000.0,2.0,1.0,960,4920,1.0,0,0,3,960,0,1942-01-01,1999-01-01,9007 4th Ave NW,Seattle,WA 98117,83,1999-01-01 00:00:00,1
485000.0,3.0,2.5,2340,59058,1.0,0,0,3,2340,0,1985-01-01,,21924 234th Ave SE,Maple Valley,WA 98038,40,0,0
865000.0,3.0,1.75,2090,4725,2.0,0,0,3,1610,480,1947-01-01,2013-01-01,2825 W Elmore Pl,Seattle,WA 98199,78,2013-01-01 00:00:00,1
532000.0,3.0,2.5,1820,4910,2.0,0,0,3,1820,0,1993-01-01,,25756 SE 41st St,Issaquah,WA 98029,32,0,0
364950.0,4.0,2.5,2310,8030,2.0,0,0,3,2310,0,1978-01-01,,15929 Broadway Ave NE,Duvall,WA 98019,47,0,0
212500.0,3.0,1.0,920,14400,1.0,0,0,4,920,0,1977-01-01,,35632 52nd Ave S,Auburn,WA 98001,48,0,0
135000.0,1.0,1.0,790,13062,1.0,0,0,3,790,0,1942-01-01,1999-01-01,1641 S 124th St,Seattle,WA 98168,83,1999-01-01 00:00:00,1
437000.0,2.0,1.75,1500,6800,1.0,0,0,4,910,590,1942-01-01,1982-01-01,9702 12th Ave NW,Seattle,WA 98117,83,1982-01-01 00:00:00,1
390000.0,3.0,1.0,1240,11108,1.0,0,0,4,1240,0,1952-01-01,,1348 SW 175th St,Normandy Park,WA 98166,73,0,0
760000.0,4.0,2.5,2730,36183,2.0,0,0,3,2730,0,1986-01-01,,11511 159th Ave NE,Redmond,WA 98052,39,0,0
119500.0,3.0,1.0,1170,11000,1.0,0,0,2,1170,0,1980-01-01,,14800 Kennedy Pl NE,Duvall,WA 98019,45,0,0
837500.0,4.0,2.5,2700,9320,2.0,0,0,4,2700,0,1994-01-01,,1317 5th Ln,Kirkland,WA 98033,31,0,0
327500.0,4.0,1.75,1650,7800,1.0,0,0,3,1650,0,1968-01-01,1997-01-01,15035-15041 SE Fairwood Blvd,Renton,WA 98058,57,1997-01-01 00:00:00,1
175000.0,2.0,1.0,670,2378,1.0,0,0,3,670,0,1919-01-01,2001-01-01,3021-1/2 SW Harbor Ln,Seattle,WA 98126,106,2001-01-01 00:00:00,1
289950.0,3.0,2.0,1670,7757,1.0,0,0,3,1670,0,1992-01-01,,10009 SE 247th Pl,Kent,WA 98030,33,0,0
400000.0,3.0,1.75,1530,10731,1.0,0,0,3,1530,0,1986-01-01,,18917 72nd Ct NE,Kenmore,WA 98028,39,0,0
219950.0,3.0,2.25,1500,7615,1.0,0,0,3,1150,350,1984-01-01,,32110 12th Pl SW,Federal Way,WA 98023,41,0,0
161700.0,4.0,1.75,1720,7200,1.0,0,0,3,1220,500,1974-01-01,,32955-32977 33rd Ave SW,Federal Way,WA 98023,51,0,0
500000.0,5.0,3.0,2920,11440,2.0,0,0,3,2920,0,2003-01-01,,18202 Dayton Ave N,Shoreline,WA 98133,22,0,0
465000.0,3.0,1.0,910,4500,1.0,0,0,3,910,0,1948-01-01,1994-01-01,2915 NW 75th St,Seattle,WA 98117,77,1994-01-01 00:00:00,1
540000.0,3.0,1.0,1050,4160,1.0,0,0,4,1050,0,1925-01-01,1968-01-01,2511 NE 65th St,Seattle,WA 98115,100,1968-01-01 00:00:00,1
525000.0,3.0,2.0,1540,7800,1.0,0,0,3,1540,0,2004-01-01,2003-01-01,10340 38th Ave NE,Seattle,WA 98125,21,2003-01-01 00:00:00,1
324950.0,3.0,1.0,1210,7440,1.0,0,0,3,1210,0,1949-01-01,1998-01-01,15243 6th Ave NE,Shoreline,WA 98155,76,1998-01-01 00:00:00,1
565000.0,5.0,2.5,2650,11455,1.0,0,0,3,1400,1250,1961-01-01,2004-01-01,527 171st Pl NE,Bellevue,WA 98008,64,2004-01-01 00:00:00,1
760500.0,3.0,2.0,1990,3990,1.0,0,0,5,1130,860,1912-01-01,,4117 Bagley Ave N,Seattle,WA 98103,113,0,0
1100000.0,5.0,2.75,2660,8737,1.0,0,4,5,1470,1190,1969-01-01,,4435 140th Ave SE,Bellevue,WA 98006,56,0,0
603500.0,4.0,2.5,4060,9734,1.0,0,4,3,2150,1910,1977-01-01,2004-01-01,19304 65th Ave NE,Kenmore,WA 98028,48,2004-01-01 00:00:00,1
453500.0,5.0,2.5,2300,23345,1.0,0,0,5,1170,1130,1967-01-01,,16930 SE 144th St,Renton,WA 98059,58,0,0
583000.0,6.0,2.75,2630,16411,1.0,0,0,4,1650,980,1974-01-01,,2317-2399 185th Pl NE,Redmond,WA 98052,51,0,0
275000.0,2.0,1.0,770,8149,1.0,0,0,5,770,0,1948-01-01,1985-01-01,15346-15348 25th Ave NE,Shoreline,WA 98155,77,1985-01-01 00:00:00,1
875000.0,4.0,2.75,3790,10669,2.0,0,0,3,3790,0,1999-01-01,,1223 269th Ave SE,Sammamish,WA 98075,26,0,0
335000.0,4.0,2.75,2540,7210,1.0,0,0,4,1600,940,1979-01-01,,15901-15999 131st Pl SE,Renton,WA 98058,46,0,0
646000.0,4.0,2.25,2500,8500,1.0,0,0,4,1600,900,1978-01-01,2000-01-01,4615 158th Ave SE,Bellevue,WA 98006,47,2000-01-01 00:00:00,1
392500.0,4.0,2.5,2150,7303,2.0,0,0,3,2150,0,2005-01-01,,2709 NE 22nd St,Renton,WA 98056,20,0,0
785000.0,3.0,1.75,1670,9600,1.0,0,0,5,1670,0,1961-01-01,,3764 79th Ave SE,Mercer Island,WA 98040,64,0,0
470000.0,3.0,2.0,1800,12669,1.0,0,0,3,1800,0,1956-01-01,1990-01-01,10406 126th Ave NE,Kirkland,WA 98033,69,1990-01-01 00:00:00,1
560000.0,3.0,2.5,2070,12708,2.0,0,0,3,2070,0,1996-01-01,,8203 120th Pl SE,Newcastle,WA 98056,29,0,0
519000.0,2.0,1.0,830,2820,1.0,0,0,4,830,0,1920-01-01,,8216 Linden Ave N,Seattle,WA 98103,105,0,0
746000.0,3.0,2.25,2370,9619,1.0,0,0,4,1650,720,1973-01-01,,18119 NE 30th St,Redmond,WA 98052,52,0,0
317000.0,3.0,1.0,1010,5400,1.0,0,0,3,1010,0,1959-01-01,1989-01-01,3100-3198 S Byron St,Seattle,WA 98144,66,1989-01-01 00:00:00,1
371000.0,3.0,1.5,1420,4500,1.0,0,0,3,1420,0,1959-01-01,1989-01-01,2142 N 90th St,Seattle,WA 98103,66,1989-01-01 00:00:00,1
250000.0,4.0,2.0,2120,8701,1.5,0,0,4,2120,0,1960-01-01,2001-01-01,2006 S 257th St,Des Moines,WA 98198,65,2001-01-01 00:00:00,1
532000.0,4.0,1.75,2020,7029,1.0,0,0,4,1430,590,1979-01-01,,10916 159th Ave NE,Redmond,WA 98052,46,0,0
499950.0,3.0,2.5,1520,2208,2.0,0,0,3,1040,480,2007-01-01,,2537 13th Ave W,Seattle,WA 98119,18,0,0
375000.0,2.0,1.0,820,6250,1.0,0,0,4,820,0,1922-01-01,,6018 41st Ave SW,Seattle,WA 98136,103,0,0
640000.0,3.0,2.5,1690,1553,2.5,0,0,3,1690,0,2007-01-01,,2647 22nd Ave W,Seattle,WA 98199,18,0,0
400000.0,3.0,2.0,2260,11305,1.0,0,0,3,1130,1130,1986-01-01,,2811 Mill Ave S,Renton,WA 98055,39,0,0
572000.0,3.0,2.25,1830,7897,1.0,0,0,4,1290,540,1986-01-01,,17801 NE 102nd Ct,Redmond,WA 98052,39,0,0
310000.0,3.0,2.0,1350,11150,1.0,0,0,3,1110,240,1995-01-01,,42321 SE 171st St,North Bend,WA 98045,30,0,0
989000.0,5.0,3.5,3280,4000,2.0,0,0,3,2440,840,2003-01-01,,8309 30th Ave NW,Seattle,WA 98117,22,0,0
685000.0,4.0,2.5,2770,45514,2.0,0,0,4,2770,0,1989-01-01,,18630 NE 202nd St,Woodinville,WA 98077,36,0,0
907500.0,4.0,2.5,2770,8642,2.0,0,0,4,2770,0,1987-01-01,,14583 NE 58th St,Bellevue,WA 98007,38,0,0
427500.0,4.0,2.5,2460,5091,2.0,0,0,3,2460,0,2003-01-01,,SE 170th Pl,Renton,WA 98058,22,0,0
860000.0,3.0,3.25,4720,32467,2.0,0,2,3,3190,1530,1998-01-01,2006-01-01,10510 172nd Ct SE,Renton,WA 98059,27,2006-01-01 00:00:00,1
365000.0,2.0,1.0,1250,8100,1.0,0,0,4,1250,0,1947-01-01,1988-01-01,13727 1st Ave NE,Seattle,WA 98125,78,1988-01-01 00:00:00,1
250500.0,3.0,2.0,1710,7225,2.0,0,0,4,1710,0,1988-01-01,,3030 SW 346th Pl,Federal Way,WA 98023,37,0,0
411715.0,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,1952-01-01,1998-01-01,4902 12th Ave S,Seattle,WA 98108,73,1998-01-01 00:00:00,1
415000.0,4.0,2.5,2000,5962,2.0,0,0,3,2000,0,1999-01-01,,720 N 193rd Pl,Shoreline,WA 98133,26,0,0
129000.0,1.0,1.0,650,15364,1.0,0,0,4,650,0,1967-01-01,,13712 SE 256th Pl,Kent,WA 98042,58,0,0
489000.0,3.0,1.5,1020,9072,1.0,0,0,3,920,100,1930-01-01,1997-01-01,9110 25th Ave NE,Seattle,WA 98115,95,1997-01-01 00:00:00,1
170000.0,2.0,1.0,1500,18540,1.0,0,0,3,1500,0,1950-01-01,2005-01-01,14426-14598 42nd Ave S,Tukwila,WA 98168,75,2005-01-01 00:00:00,1
418500.0,3.0,2.5,2060,4399,2.0,0,0,3,2060,0,2007-01-01,,34214 SE Carmichael St,Snoqualmie,WA 98065,18,0,0
261000.0,3.0,1.5,1810,29308,1.0,0,0,3,950,860,1983-01-01,2009-01-01,20609 SE 271st St,Covington,WA 98042,42,2009-01-01 00:00:00,1
355000.0,2.0,1.75,1650,4000,1.0,0,0,4,950,700,1947-01-01,1988-01-01,4541 11th Ave S,Seattle,WA 98108,78,1988-01-01 00:00:00,1
742000.0,3.0,3.25,1540,704,3.0,0,0,3,1540,0,2011-01-01,,1820 E Howell St,Seattle,WA 98122,14,0,0
399950.0,3.0,1.5,2080,5244,1.0,0,0,3,1190,890,1959-01-01,1989-01-01,11812 33rd Ave NE,Seattle,WA 98125,66,1989-01-01 00:00:00,1
791000.0,3.0,2.25,2430,5500,2.0,0,0,3,1810,620,1989-01-01,,625 8th Ave,Kirkland,WA 98033,36,0,0
190000.0,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,1943-01-01,,1916 Harrington Cir NE,Renton,WA 98056,82,0,0
229500.0,3.0,1.75,1770,33224,1.0,0,0,4,1770,0,1968-01-01,,11055 SE 295th St,Auburn,WA 98092,57,0,0
539000.0,3.0,2.5,1710,2300,2.0,0,0,3,1570,140,2005-01-01,,7874 148th Ct NE,Redmond,WA 98052,20,0,0
549000.0,4.0,2.25,2740,88426,2.0,0,0,3,2740,0,1991-01-01,,14324 250th Pl SE,Issaquah,WA 98027,34,0,0
545000.0,5.0,2.5,2730,17240,1.0,0,0,5,1660,1070,1958-01-01,,18718 56th Ave NE,Kenmore,WA 98028,67,0,0
285000.0,3.0,2.5,2437,5136,2.0,0,0,3,2437,0,2011-01-01,,157 Pike St NE,Auburn,WA 98002,14,0,0
648000.0,4.0,2.5,3290,6203,2.0,0,0,3,3290,0,2008-01-01,,36011 SE Kendall Peak St,Snoqualmie,WA 98065,17,0,0
610000.0,4.0,3.5,2910,5260,2.0,0,0,3,2910,0,2012-01-01,1912-01-01,9311 Nye Ave SE,Snoqualmie,WA 98065,13,1912-01-01 00:00:00,1
767450.0,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,2006-01-01,,1464 NW 95th St,Seattle,WA 98117,19,0,0
765000.0,4.0,3.0,4410,5104,2.0,0,0,3,3400,1010,2006-01-01,,6820 Pinehurst Ave SE,Snoqualmie,WA 98065,19,0,0
586500.0,3.0,2.5,1780,1487,3.0,0,0,3,1600,180,2006-01-01,,3840 Evanston Ave N,Seattle,WA 98103,19,0,0
520000.0,3.0,3.25,1540,1487,2.0,0,0,3,1540,0,2011-01-01,,886 3rd Ave NE,Issaquah,WA 98029,14,0,0
455000.0,3.0,1.75,1420,1189,3.0,0,0,3,1420,0,2006-01-01,,514 N 46th St,Seattle,WA 98103,19,0,0
653000.0,3.0,2.5,2680,9750,1.0,0,0,4,1610,1070,1979-01-01,,8236 NE 115th Way,Kirkland,WA 98034,46,0,0
279950.0,3.0,2.0,1750,9750,1.0,0,0,3,1350,400,1961-01-01,2004-01-01,2640 S 227th Pl,Des Moines,WA 98198,64,2004-01-01 00:00:00,1
449950.0,3.0,2.5,2170,4912,2.0,0,0,3,2170,0,2003-01-01,,7546 NE 204th Pl,Kenmore,WA 98028,22,0,0
565000.0,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,1977-01-01,,6609 117th Ave SE,Bellevue,WA 98006,48,0,0
620000.0,4.0,2.25,2400,5350,1.5,0,0,4,1460,940,1929-01-01,,6509 10th Ave NW,Seattle,WA 98117,96,0,0
269000.0,3.0,1.0,1690,4250,1.0,0,0,3,1020,670,1967-01-01,2011-01-01,12035-12225 61st Ave S,Seattle,WA 98178,58,2011-01-01 00:00:00,1
875000.0,3.0,3.5,3250,6000,2.0,0,0,3,2500,750,2001-01-01,,5422 46th Ave SW,Seattle,WA 98136,24,0,0
630000.0,4.0,3.75,4610,40202,1.0,0,0,4,2500,2110,1980-01-01,,25510 SE 159th St,Issaquah,WA 98027,45,0,0
425000.0,4.0,2.75,2440,15349,2.0,0,1,4,2440,0,1957-01-01,2001-01-01,21212 Occidental Ave S,Des Moines,WA 98198,68,2001-01-01 00:00:00,1
647500.0,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,1916-01-01,,1727 Lake Washington Blvd S,Seattle,WA 98144,109,0,0
450000.0,4.0,1.0,2000,4676,1.5,0,0,3,1250,750,1916-01-01,1986-01-01,5421-5499 52nd Terrace S,Seattle,WA 98118,109,1986-01-01 00:00:00,1
440000.0,3.0,1.0,1050,7500,1.0,0,0,3,1050,0,1900-01-01,2005-01-01,6057-6061 50th Ave SW,Seattle,WA 98136,125,2005-01-01 00:00:00,1
445000.0,4.0,2.5,2340,3784,2.0,0,0,3,2340,0,2008-01-01,,908 SW Austin St,Seattle,WA 98106,17,0,0
530000.0,4.0,2.25,2210,7665,2.0,0,0,4,2210,0,1968-01-01,,12807 SE 67th St,Bellevue,WA 98006,57,0,0
