price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,street,age_of_house,has_been_renovated,city_encoded,statezip_encoded
519000.0,2.0,1.0,830,2820,1.0,0,0,4,830,0,8216 Linden Ave N,105,0,34,563707.9901198571
746000.0,3.0,2.25,2370,9619,1.0,0,0,4,1650,720,18119 NE 30th St,52,0,30,619430.5331338617
317000.0,3.0,1.0,1010,5400,1.0,0,0,3,1010,0,3100-3198 S Byron St,66,1,34,516431.4259259259
371000.0,3.0,1.5,1420,4500,1.0,0,0,3,1420,0,2142 N 90th St,66,1,34,564242.7747917623
250000.0,4.0,2.0,2120,8701,1.5,0,0,4,2120,0,2006 S 257th St,65,1,10,291953.5714285789
532000.0,4.0,1.75,2020,7029,1.0,0,0,4,1430,590,10916 159th Ave NE,46,0,30,619039.4253998282
499950.0,3.0,2.5,1520,2208,2.0,0,0,3,1040,480,2537 13th Ave W,18,0,34,727975.0
375000.0,2.0,1.0,820,6250,1.0,0,0,4,820,0,6018 41st Ave SW,103,0,34,499823.25
640000.0,3.0,2.5,1690,1553,2.5,0,0,3,1690,0,2647 22nd Ave W,18,0,34,623180.7746805854
400000.0,3.0,2.0,2260,11305,1.0,0,0,3,1130,1130,2811 Mill Ave S,39,0,31,318671.05263157893
572000.0,3.0,2.25,1830,7897,1.0,0,0,4,1290,540,17801 NE 102nd Ct,39,0,30,625693.6539713541
310000.0,3.0,2.0,1350,11150,1.0,0,0,3,1110,240,42321 SE 171st St,30,0,26,419893.22916665627
989000.0,5.0,3.5,3280,4000,2.0,0,0,3,2440,840,8309 30th Ave NW,22,0,34,533824.0323426591
685000.0,4.0,2.5,2770,45514,2.0,0,0,4,2770,0,18630 NE 202nd St,36,0,41,576313.28125
907500.0,4.0,2.5,2770,8642,2.0,0,0,4,2770,0,14583 NE 58th St,38,0,3,592330.107526871
427500.0,4.0,2.5,2460,5091,2.0,0,0,3,2460,0,SE 170th Pl,22,0,31,348981.0381426269
860000.0,3.0,3.25,4720,32467,2.0,0,2,3,3190,1530,10510 172nd Ct SE,27,1,31,469778.3384703288
365000.0,2.0,1.0,1250,8100,1.0,0,0,4,1250,0,13727 1st Ave NE,78,1,34,431483.6206896552
250500.0,3.0,2.0,1710,7225,2.0,0,0,4,1710,0,3030 SW 346th Pl,37,0,14,283693.6267280968
411715.0,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,4902 12th Ave S,73,1,34,349458.71428571426
415000.0,4.0,2.5,2000,5962,2.0,0,0,3,2000,0,720 N 193rd Pl,26,0,35,371489.1559139839
129000.0,1.0,1.0,650,15364,1.0,0,0,4,650,0,13712 SE 256th Pl,58,0,17,316523.48051948484
489000.0,3.0,1.5,1020,9072,1.0,0,0,3,920,100,9110 25th Ave NE,95,1,34,556859.1290584431
170000.0,2.0,1.0,1500,18540,1.0,0,0,3,1500,0,14426-14598 42nd Ave S,75,1,39,226745.19727891072
418500.0,3.0,2.5,2060,4399,2.0,0,0,3,2060,0,34214 SE Carmichael St,18,0,37,518403.92
261000.0,3.0,1.5,1810,29308,1.0,0,0,3,950,860,20609 SE 271st St,42,1,9,300443.0600414058
355000.0,2.0,1.75,1650,4000,1.0,0,0,4,950,700,4541 11th Ave S,78,1,34,349458.71428571426
742000.0,3.0,3.25,1540,704,3.0,0,0,3,1540,0,1820 E Howell St,14,0,34,547383.3191489362
399950.0,3.0,1.5,2080,5244,1.0,0,0,3,1190,890,11812 33rd Ave NE,66,1,34,444672.01492537314
791000.0,3.0,2.25,2430,5500,2.0,0,0,3,1810,620,625 8th Ave,36,0,18,683628.0585106383
190000.0,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,1916 Harrington Cir NE,82,0,31,369952.02086049155
229500.0,3.0,1.75,1770,33224,1.0,0,0,4,1770,0,11055 SE 295th St,57,0,1,354025.0730117288
539000.0,3.0,2.5,1710,2300,2.0,0,0,3,1570,140,7874 148th Ct NE,20,0,30,640012.906504061
549000.0,4.0,2.25,2740,88426,2.0,0,0,3,2740,0,14324 250th Pl SE,34,0,15,565070.0153846154
545000.0,5.0,2.5,2730,17240,1.0,0,0,5,1660,1070,18718 56th Ave NE,67,0,16,421035.4263565814
285000.0,3.0,2.5,2437,5136,2.0,0,0,3,2437,0,157 Pike St NE,14,0,1,219025.10714285713
648000.0,4.0,2.5,3290,6203,2.0,0,0,3,3290,0,36011 SE Kendall Peak St,17,0,37,514963.86363636365
610000.0,4.0,3.5,2910,5260,2.0,0,0,3,2910,0,9311 Nye Ave SE,13,1,37,514963.86363636365
767450.0,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,1464 NW 95th St,19,0,34,550596.4760438709
765000.0,4.0,3.0,4410,5104,2.0,0,0,3,3400,1010,6820 Pinehurst Ave SE,19,0,37,518403.92
586500.0,3.0,2.5,1780,1487,3.0,0,0,3,1600,180,3840 Evanston Ave N,19,0,34,564963.2736842105
520000.0,3.0,3.25,1540,1487,2.0,0,0,3,1540,0,886 3rd Ave NE,14,0,15,581583.7239057273
455000.0,3.0,1.75,1420,1189,3.0,0,0,3,1420,0,514 N 46th St,19,0,34,573333.5524781327
653000.0,3.0,2.5,2680,9750,1.0,0,0,4,1610,1070,8236 NE 115th Way,46,0,18,478461.98870575003
279950.0,3.0,2.0,1750,9750,1.0,0,0,3,1350,400,2640 S 227th Pl,64,1,10,293099.45454545453
449950.0,3.0,2.5,2170,4912,2.0,0,0,3,2170,0,7546 NE 204th Pl,22,0,16,421035.4263565814
565000.0,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,6609 117th Ave SE,48,0,3,675261.3991935484
620000.0,4.0,2.25,2400,5350,1.5,0,0,4,1460,940,6509 10th Ave NW,96,0,34,552826.3942617391
269000.0,3.0,1.0,1690,4250,1.0,0,0,3,1020,670,12035-12225 61st Ave S,58,1,34,269461.2630208125
875000.0,3.0,3.5,3250,6000,2.0,0,0,3,2500,750,5422 46th Ave SW,24,0,34,467855.29054054053
630000.0,4.0,3.75,4610,40202,1.0,0,0,4,2500,2110,25510 SE 159th St,45,0,15,559327.2878787878
425000.0,4.0,2.75,2440,15349,2.0,0,1,4,2440,0,21212 Occidental Ave S,68,1,10,293099.45454545453
647500.0,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,1727 Lake Washington Blvd S,109,0,34,506265.4285714286
450000.0,4.0,1.0,2000,4676,1.5,0,0,3,1250,750,5421-5499 52nd Terrace S,109,1,34,417964.82479784905
440000.0,3.0,1.0,1050,7500,1.0,0,0,3,1050,0,6057-6061 50th Ave SW,125,1,34,476948.25
445000.0,4.0,2.5,2340,3784,2.0,0,0,3,2340,0,908 SW Austin St,17,0,34,287049.3055555625
530000.0,4.0,2.25,2210,7665,2.0,0,0,4,2210,0,12807 SE 67th St,57,0,3,675261.3991935484
875000.0,5.0,2.5,2920,5568,2.0,0,0,3,2320,600,747 16th Ave E,119,1,34,714859.375
685000.0,3.0,2.75,3150,219978,2.0,0,0,4,3000,150,5424 298th Ave SE,35,0,28,439900.0
798000.0,3.0,3.5,3590,6402,2.0,0,0,3,3590,0,20555 NE 27th Pl,26,0,32,612734.6029411765
297500.0,4.0,2.5,1910,5000,2.0,0,0,3,1910,0,22840 SE 269th St,20,0,20,341808.2189189189
749950.0,4.0,2.75,3110,35235,2.0,0,0,4,3110,0,18230 NE 146th Way,42,0,41,532802.0454545454
495000.0,5.0,3.0,2440,4750,1.0,0,0,3,1450,990,5954 24th Ave S,19,0,34,317380.34285714285
540000.0,4.0,2.25,1330,8400,1.5,0,0,3,1330,0,136 128th Ave SE,63,1,3,730004.81666665
395000.0,3.0,1.75,1460,22651,1.0,0,0,4,1460,0,12921 231st Ave SE,64,1,15,577727.6909090909
214100.0,2.0,2.5,1150,2064,2.0,0,0,3,1150,0,27852 31st Pl S,21,1,1,257853.87456446342
210000.0,4.0,1.5,1920,10403,1.0,0,0,3,1370,550,2352 SW 338th St,66,1,14,273254.24902418035
499500.0,3.0,2.5,2520,53143,1.5,0,0,3,2520,0,30929 NE Cherry Valley Rd,37,1,11,404259.69696969696
546000.0,2.0,1.0,970,3400,1.0,0,0,3,970,0,2707 Queen Anne Ave N,101,1,34,728941.6666666666
292000.0,5.0,2.5,2490,7666,1.0,0,0,4,1490,1000,12621 SE 222nd Pl,36,0,17,275237.0739898909
289000.0,3.0,2.0,1680,8424,1.0,0,0,3,1680,0,710 Victor St,32,0,12,278484.64912278944
240000.0,3.0,1.0,1150,4825,1.0,0,0,4,1150,0,450 NE Birch St,68,1,15,559327.2878787878
395000.0,4.0,3.0,1980,7931,1.0,0,0,4,1160,820,16723 Corliss Pl N,42,0,35,385408.69696969696
795000.0,4.0,2.25,2070,13084,1.0,0,0,4,1700,370,4707 88th Ave SE,58,0,22,748042.25757575
955000.0,4.0,4.25,5660,193593,2.0,0,0,3,4100,1560,12124 268th Dr NE,24,0,11,400267.23809522856
725000.0,4.0,2.75,2420,10962,1.0,0,0,3,1530,890,1301 141st Pl NE,48,1,3,625353.8461538461
335000.0,4.0,2.5,2610,4781,2.0,0,0,3,2610,0,37540 32nd Pl S,16,0,1,257853.87456446342
492000.0,4.0,3.75,2810,10840,2.0,0,2,4,2070,740,1410 SW 10th St,31,0,26,394747.37037036114
250000.0,3.0,2.5,1510,10384,1.0,0,0,2,1030,480,17732 199th Pl NE,49,0,41,612822.4264705882
700000.0,3.0,1.75,1910,4800,1.0,0,0,3,1080,830,7529 Bagley Ave N,66,1,34,563707.9901198571
545000.0,3.0,1.75,1700,51649,1.5,0,0,5,1700,0,14633 200th Ave SE,94,0,31,471849.8096955278
555000.0,4.0,2.75,2020,10720,1.0,0,0,4,1420,600,3005 177th Ave NE,49,1,30,619430.5331338617
640000.0,3.0,1.75,2340,4206,1.0,0,0,5,1170,1170,2955 36th Ave S,108,0,34,516431.4259259259
390000.0,3.0,2.0,1463,868,3.0,0,0,3,1463,0,7538 Roosevelt Way NE,22,0,34,556859.1290584431
466500.0,3.0,1.0,1430,3840,1.0,0,0,3,950,480,7550 19th Ave NW,80,1,34,533824.0323426591
372500.0,3.0,1.5,1180,12324,1.0,0,0,3,800,380,2522 230th Ave NE,44,1,32,585092.6527134478
255000.0,3.0,2.5,1610,6176,2.0,0,0,3,1610,0,26300 127th Ave SE,31,0,17,277439.7250383871
466800.0,3.0,2.5,1480,14250,2.0,0,0,3,1480,0,5811 116th Ave NE,29,0,18,699607.4019607843
749000.0,3.0,2.5,2670,10338,2.0,0,0,3,2670,0,14583 NE 58th St,38,1,3,606384.4444444333
610000.0,4.0,1.75,1830,29110,2.0,0,0,3,1230,600,6194-6470 E Mercer Way,35,1,22,748042.25757575
356000.0,2.0,1.0,920,4095,1.0,0,0,4,920,0,5968 44th Ave S,111,1,34,405349.64387464814
165000.0,3.0,1.0,1150,19200,1.0,0,0,4,1150,0,36255 52nd Ave S,117,0,1,252463.32298136957
229000.0,2.0,1.0,1190,7408,1.0,0,0,3,830,360,10427 18th Ave S,84,1,34,227611.0
530000.0,4.0,3.25,4160,35654,2.0,0,0,3,2760,1400,24844 SE Mirrormont Pl,52,1,15,563696.6923076923
499950.0,3.0,2.5,2370,12753,2.0,0,0,3,2370,0,26508 NE Kennedy Dr,24,0,11,410282.7160493704
619000.0,4.0,1.75,1660,3800,1.5,0,0,3,1660,0,8054 Brooklyn Ave NE,99,1,34,561565.9634551512
547000.0,3.0,2.5,1480,8381,1.0,0,0,4,1480,0,10746 38th Ave NE,57,0,34,437633.48214285716
359800.0,4.0,2.5,2390,6426,2.0,0,0,3,2390,0,5608 Elizabeth Loop SE,26,0,1,362785.0668643492
499000.0,3.0,3.5,1690,1432,2.0,0,0,3,1360,330,3427 33rd Ave W,17,0,34,639513.4800514595
189000.0,3.0,1.0,1010,7560,1.0,0,0,3,1010,0,17026 124th Ave SE,67,1,31,343396.37815830135
799000.0,4.0,3.5,3500,8547,2.0,0,0,3,2500,1000,16034 SE 47th Ln,31,0,3,667366.7825520781
257000.0,4.0,2.75,2330,7642,1.0,0,0,3,1800,530,2829 SW 342nd Pl,35,1,14,284027.1276454861
270000.0,3.0,1.5,1890,9450,1.0,0,0,3,1090,800,13405 5th Ave SW,68,1,6,381237.15
453500.0,4.0,1.75,2000,6032,1.0,0,2,3,1300,700,4404 SW 101st St,66,1,34,355309.9920635
237000.0,3.0,1.0,1130,10650,1.0,0,0,3,1130,0,18504 38th Ave S,71,1,33,264126.55555555556
456000.0,4.0,1.75,1670,9886,1.0,0,0,5,1670,0,13205 39th Ave NE,78,0,34,437633.48214285716
355500.0,3.0,2.5,2600,5540,2.0,0,0,3,2600,0,28635 226th Ave SE,21,1,20,339177.2345991519
299950.0,4.0,1.75,1560,31299,1.0,0,0,4,1560,0,13228 SE 294th Pl,60,0,1,354025.0730117288
335000.0,3.0,2.0,1170,5360,1.0,0,0,3,1170,0,9432 25th Ave SW,106,1,34,295356.0606060682
268500.0,4.0,2.5,2100,4237,2.0,0,0,3,2100,0,12519 SE 236th Pl,19,0,17,291447.24524852633
385000.0,3.0,2.25,1710,11500,1.0,0,0,3,1210,500,19215 58th Ave NE,47,0,16,443294.9629629556
376000.0,4.0,2.75,2420,5773,2.0,0,0,3,2420,0,25025 234th Pl SE,20,0,20,330745.7583333281
605004.0,4.0,2.0,1370,4000,2.0,0,0,3,1370,0,2825 W Jameson St,74,1,34,639513.4800514595
886000.0,4.0,2.0,2660,3900,1.5,0,0,4,1480,1180,1926 E Lynn St,102,0,34,725709.6153846154
560000.0,4.0,2.5,2260,3713,2.0,0,0,3,2260,0,13135 NE 139th St,22,0,18,474532.8407413582
343000.0,4.0,2.5,2070,4500,2.0,0,0,3,2070,0,28129 237th Ave SE,21,1,20,330611.4434599114
270000.0,3.0,1.0,1500,13500,1.0,0,0,4,1500,0,20147 SE 152nd St,57,0,31,478091.4173438169
411605.0,4.0,2.5,2658,3960,2.0,0,0,3,2658,0,2723 55th St SE,11,0,1,362785.0668643492
550000.0,4.0,2.5,2700,5150,2.0,0,0,3,2700,0,5314 NE 17th Pl,18,0,31,469746.3665158382
465000.0,3.0,2.25,1530,1245,2.0,0,0,3,1050,480,2716 E Yesler Way,11,0,34,561183.4248366079
584000.0,3.0,2.5,1480,1485,2.0,0,0,3,1280,200,2027 Eastlake Ave E,18,0,34,545648.1818181818
275000.0,3.0,3.0,1390,1080,2.0,0,0,3,1140,250,4022 S Bozeman St,19,0,34,427231.7867317963
324500.0,3.0,2.5,1660,3990,2.0,0,0,3,1660,0,8132 Wolcott Ave S,16,0,34,405349.64387464814
700000.0,3.0,2.5,2050,4185,2.0,0,0,3,2050,0,8708 12th Ave NW,14,0,34,533824.0323426591
385200.0,4.0,1.0,1550,7740,1.5,0,0,3,1550,0,9014 34th Ave SW,71,1,34,424385.3555306885
270000.0,4.0,2.25,1900,8600,1.0,0,0,4,1900,0,32624 39th Pl SW,50,0,14,273254.24902418035
735000.0,4.0,2.5,2820,6180,2.0,0,0,3,2050,770,3958 S Lucile St,12,1,34,405349.64387464814
389250.0,2.0,1.5,1490,4080,1.0,0,0,3,930,560,3738 SW Ida St,69,1,34,423460.26999968855
315000.0,3.0,1.5,1750,12500,1.0,0,0,3,1150,600,32901 SE 43rd St,71,1,13,551125.0
545000.0,4.0,2.5,2040,6034,2.0,0,0,3,2040,0,9106 5th Ave NE,35,1,34,556859.1290584431
550000.0,3.0,1.5,1900,5000,1.5,0,0,3,1640,260,6810 31st Ave NE,99,1,34,556315.335628229
415000.0,3.0,1.75,1910,12596,1.0,0,0,3,1340,570,15505 180 Ave NE,48,1,41,541190.0
387500.0,3.0,1.0,1560,14333,1.0,0,0,4,1560,0,18975 Marine View Dr SW,72,1,25,412924.875
432000.0,3.0,1.75,1470,6250,1.0,0,3,4,1070,400,3715 NE 153rd St,86,1,19,370952.20634920633
402000.0,3.0,2.5,2700,9994,1.0,0,3,4,1350,1350,22728 10th Ave S,66,0,10,293099.45454545453
1035000.0,4.0,3.25,3450,11240,2.0,0,3,4,2430,1020,Indian Trail,65,1,6,381899.70867209753
294700.0,3.0,2.0,1970,9600,1.0,0,0,4,1300,670,2604 S 357th St,58,0,14,306573.8461538461
744000.0,3.0,2.5,2670,12187,2.0,0,0,3,2670,0,6935 142nd Ct NE,39,0,30,619039.4253998282
715000.0,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,4967 165th Pl SE,35,1,3,637304.5820105873
500000.0,4.0,1.0,1720,4011,1.5,0,0,4,1720,0,3004 NW 59th St,121,0,34,549978.2926829269
650000.0,4.0,2.5,2840,9354,2.0,0,0,3,2840,0,1920 224th Pl NE,35,1,32,596782.334213527
435000.0,4.0,2.75,3270,50994,2.0,0,0,4,2720,550,19011 SE 283rd St,42,0,17,300443.0600414058
510000.0,3.0,1.75,1480,7040,1.0,0,0,3,1480,0,7517 128th Pl NE,51,0,18,687855.2455357143
525000.0,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,12806 NE 141st Ct,53,0,18,484086.7109279723
920000.0,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,1718 44th Ave SW,97,1,34,577983.1260162683
200000.0,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,34033 39th Ave S,63,1,1,252463.32298136957
435000.0,2.0,1.0,1260,4080,1.5,0,0,5,1260,0,802 NE 80th St,99,0,34,571454.7167487701
809950.0,4.0,2.0,2230,9900,1.5,0,0,5,2230,0,12519 SE 15th St,66,0,3,774075.3529411765
455000.0,4.0,1.75,2050,94525,1.0,0,0,4,1250,800,17019 193rd Ave SE,66,0,31,343396.37815830135
471000.0,3.0,2.5,2030,2805,2.0,0,0,3,1720,310,23 Sunset Ct NW,24,0,15,577727.6909090909
253500.0,2.0,1.0,810,4800,1.0,0,0,3,810,0,8850 34th Ave SW,77,1,34,417634.8945085397
185000.0,3.0,1.0,1840,8100,1.0,0,0,4,920,920,16433 12th Ave SW,72,1,6,381899.70867209753
535500.0,3.0,1.5,1730,40250,2.0,0,0,4,1730,0,16718-16726 171st Pl NE,42,0,41,536047.7777777778
835000.0,2.0,2.0,2280,6815,1.0,0,0,3,2280,0,12439 235th Pl NE,23,0,30,648667.2204968971
589500.0,4.0,2.5,2630,6326,2.0,0,0,3,2630,0,34917 SE Moffat St,17,0,37,522562.62
680000.0,3.0,2.25,2270,23900,1.0,0,0,3,1820,450,1023 NW 166th St,50,0,35,581250.1711711622
360000.0,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,1231 NE 148th St,72,1,35,368947.1481481515
595000.0,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,1102 NW 56th St,20,0,34,543004.2
300000.0,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,4620 SW 333rd Ct,26,0,14,284027.1276454861
660000.0,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,6040 27th Ave NE,99,1,34,556315.335628229
570000.0,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,12032-12038 SE 76th St,32,0,24,378732.11477411113
285000.0,2.0,1.0,780,5000,1.0,0,0,4,780,0,10222 18th Ave SW,82,0,34,389295.6452991538
435000.0,3.0,2.0,980,5000,1.0,0,0,3,980,0,830 Davis Pl S,85,1,34,506265.4285714286
160000.0,3.0,1.0,1210,103237,1.0,0,0,2,1210,0,20505 Vashon Ave,107,1,40,497659.6153846154
805000.0,5.0,2.5,4600,19831,1.0,0,3,3,2300,2300,18015 15th Ave NW,69,1,35,546883.3229166563
450000.0,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,2336 NE Park Dr,20,0,15,589797.8536155238
510000.0,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,11240 106th Ave NE,71,1,18,683628.0585106383
539000.0,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,21132 NE 42nd St,40,0,32,612734.6029411765
407193.0,4.0,2.0,1880,14653,2.0,0,0,3,1880,0,31229 NE 111th St,47,0,7,396356.25
320000.0,3.0,1.75,1370,9900,1.0,0,0,4,1370,0,99 17th Ave,42,0,23,250000.0
739000.0,4.0,3.0,2720,3800,2.0,0,0,5,1800,920,6326 20th Ave NE,106,1,34,561565.9634551512
452000.0,2.0,1.75,1740,5400,1.0,0,0,4,990,750,9411 44th Pl NE,79,1,34,556859.1290584431
600000.0,4.0,2.5,2560,5593,2.0,0,0,3,2560,0,22801-22899 NE 100th Pl,24,0,30,668062.3498964834
279000.0,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,6421 S 124th St,13,1,34,264356.0185185
895000.0,4.0,3.0,3240,5562,2.0,0,0,3,3240,0,1852 271st Ave SE,12,1,32,701941.3608452807
585000.0,4.0,2.5,2430,4747,2.0,0,0,3,2430,0,360 SE Bush St,17,0,15,563696.6923076923
405000.0,2.0,2.0,1405,1073,2.0,0,0,3,1140,265,1111 29th Ave,18,0,34,571641.3055555625
837219.0,5.0,2.75,3030,7679,2.0,0,0,3,3030,0,1855-1899 212th Ave SE,11,0,32,695563.4251727719
969990.0,4.0,2.5,4150,8436,2.0,0,0,3,4150,0,3324 225th Ave SE,11,0,32,695563.4251727719
490000.0,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,2639 NW 86th St,40,0,34,550596.4760438709
611000.0,6.0,2.5,3820,53173,1.0,0,0,4,2040,1780,820 Idylwood Dr SW,51,0,15,559025.8225806452
462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,3474 Wells Ave S,19,0,31,324769.44444444444
540000.0,4.0,2.5,1780,4169,2.0,0,0,3,1780,0,25025 SE 42nd St,31,0,15,595362.919658123
260000.0,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,16603 113th Ave SE,18,0,31,318671.05263157893
510000.0,4.0,2.25,2450,62290,2.0,0,0,3,2450,0,18121 197th Pl NE,49,0,41,612822.4264705882
567500.0,3.0,2.5,2300,7398,2.0,0,0,3,2300,0,7075-7131 Thompson Ave SE,24,0,37,518919.7368421053
445000.0,2.0,1.0,1440,3225,1.0,0,0,3,960,480,1608 N 50th St,110,0,34,564242.7747917623
684680.0,4.0,2.25,2370,9360,2.0,0,0,4,2370,0,16314 NE 46th St,46,0,30,619039.4253998282
455000.0,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,5606 8th Ave NE,98,1,34,601413.5396825238
540000.0,5.0,3.0,2870,4369,2.0,0,0,3,2090,780,11175 NE 162nd St,18,0,5,482447.5
530000.0,3.0,2.75,3400,7200,2.0,0,2,3,2470,930,353 Bronson Way NE,16,0,31,382986.4639804603
410000.0,3.0,1.0,1410,5060,1.0,0,0,4,910,500,10711 Ashworth Ave N,69,0,34,368929.5858585909
450000.0,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,12016 23rd Ave NE,85,1,34,431483.6206896552
609900.0,4.0,2.5,3190,7399,2.0,0,0,3,3190,0,27465 254th Way SE,19,0,20,330745.7583333281
648000.0,4.0,2.5,2380,13435,2.0,0,0,3,2380,0,3008 233rd Ave SE,33,0,15,704935.8610634528
550000.0,3.0,2.5,2260,4165,2.0,0,0,3,2260,0,24811 SE 19th St,20,0,32,704935.8610634528
347000.0,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,22207 Daeila Dr,47,1,32,596782.334213527
288350.0,3.0,1.5,1860,7963,1.0,0,0,3,1200,660,5162 S 170th St,62,1,39,259079.33333333334
525000.0,3.0,3.0,2470,36445,2.0,0,0,4,2470,0,25616 SE 152nd St,45,0,15,577727.6909090909
250250.0,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,3652 SW 328th St,56,0,14,283693.6267280968
341000.0,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,16016 SE 173rd St,50,0,31,322698.02313432837
700000.0,4.0,3.0,3150,7778,2.0,0,0,3,3150,0,24012 SE 13th Pl,25,0,32,701941.3608452807
390000.0,4.0,1.75,2700,7875,1.5,0,0,4,2700,0,16518-16526 147th Ave SE,57,0,31,342541.5762023284
539950.0,3.0,2.25,2190,7149,1.0,0,1,4,1240,950,3600-3698 Wells Ave N,62,0,31,385465.84970413847
552000.0,2.0,2.5,1380,951,3.0,0,0,3,1380,0,5010 Greenwood Ave N,19,0,34,545532.34142857
250000.0,5.0,1.5,2520,5753,1.5,0,0,4,1510,1010,2134 Montgomery Ave,97,0,12,306443.84057969565
502000.0,3.0,1.75,1300,8800,1.0,0,0,4,1300,0,16805 NE 12th St,62,0,3,508346.875
480000.0,4.0,1.75,2220,6500,2.0,0,3,4,2220,0,16905 33rd Ave SW,61,0,6,420256.26461989473
378500.0,2.0,1.0,730,7528,1.0,0,0,3,730,0,2048 NE 97th St,79,0,34,547746.2142857143
605000.0,3.0,2.5,2670,47480,2.0,0,3,3,2670,0,16901-17007 NE 160th Pl,44,1,41,532802.0454545454
307550.0,4.0,2.5,1980,5909,2.0,0,0,3,1980,0,11717 SE 234th Pl,22,0,17,286248.08738425
304700.0,2.0,1.0,740,5995,1.0,0,0,4,740,0,13715 Wallingford Ave N,76,1,34,371489.1559139839
568000.0,3.0,1.75,2050,3520,1.0,0,0,4,1070,980,5404-5410 Beach Dr SW,48,0,34,499823.25
385000.0,3.0,1.75,1230,7500,1.0,0,0,3,1230,0,14407 88th Ave NE,38,1,18,487277.53987948387
345000.0,3.0,2.5,1210,1420,3.0,0,0,3,1210,0,717 N 95th St,17,0,34,563707.9901198571
435000.0,3.0,2.25,1890,7200,1.0,0,0,4,1230,660,1021 NE 120th St,52,0,34,430247.0588235294
579000.0,2.0,2.0,1870,6275,1.0,0,0,3,1870,0,12524 231st Ave NE,22,0,30,668062.3498964834
236000.0,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,3802 I Pl NE,27,1,1,224015.38461538462
305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,18429 W Lake Desire Dr SE,51,0,31,322698.02313432837
368000.0,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,15303 75th Ave NE,67,1,16,423471.1805555417
255000.0,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,22018 8th Pl S,108,0,10,321200.3936508
400000.0,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,3922 SW Kenyon St,83,1,34,484543.9034090909
440000.0,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,13749 1st Ave NE,77,1,34,431483.6206896552
417000.0,2.0,1.0,920,6600,1.0,0,0,3,920,0,6321 51st Ave S,106,1,34,405349.64387464814
435000.0,2.0,1.0,800,5000,1.0,0,0,3,800,0,1111 NW 64th St,119,1,34,549978.2926829269
475000.0,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,19523 53rd Ave NE,73,1,19,369062.37934028124
563500.0,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,15415 279th Pl NE,24,0,11,410282.7160493704
285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,20615 SE 334th St,38,1,1,355295.69330105087
471000.0,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,275 SE 10th Cir,27,1,26,402354.5263157895
500000.0,4.0,1.75,2240,9886,1.5,0,0,4,2240,0,16725 NE 22nd St,60,0,3,508346.875
640000.0,3.0,2.5,2140,8925,2.0,0,0,3,2140,0,23359 NE 24th Pl,34,0,32,596782.334213527
442500.0,4.0,2.5,2170,14024,2.0,0,0,3,2170,0,27518 NE 147th Ln,33,0,11,400267.23809522856
213400.0,3.0,1.5,1150,8686,1.0,0,0,4,1150,0,11002 SE 180th St,62,0,31,324769.44444444444
831000.0,4.0,2.5,2030,3905,1.5,0,0,4,1630,400,3912 Ashworth Ave N,99,1,34,545532.34142857
325000.0,3.0,2.0,1350,11805,1.0,0,0,3,1350,0,14329 275th Ave NE,39,0,11,410282.7160493704
425000.0,2.0,1.0,910,4635,1.0,0,0,4,910,0,6311-6399 28th Ave NW,120,0,34,550386.0
